,postcode_district,is_london?,property_type,year,num_transactions,avg_price,50th_percentile_price
554,M4,Outside London,Flat,1999,47,89218.0,89950
553,M4,Outside London,Flat,1998,57,82736.4,77500
552,M4,Outside London,Flat,1997,38,79614.5,69000
551,M4,Outside London,Flat,1996,2,21725.0,13500
8176,NG7,Outside London,Flat,2023,94,192405.3,160000
8175,NG7,Outside London,Flat,2022,150,194266.3,168000
8174,NG7,Outside London,Flat,2021,226,178963.0,141000
8173,NG7,Outside London,Flat,2020,155,167434.8,136000
8172,NG7,Outside London,Flat,2019,192,157822.5,129000
8171,NG7,Outside London,Flat,2018,200,155818.8,125000
8170,NG7,Outside London,Flat,2017,252,136395.1,105000
8169,NG7,Outside London,Flat,2016,209,148252.4,128000
8168,NG7,Outside London,Flat,2015,167,150970.4,125000
8167,NG7,Outside London,Flat,2014,135,169180.9,140000
8166,NG7,Outside London,Flat,2013,127,148373.0,123000
8165,NG7,Outside London,Flat,2012,70,137023.4,112500
8164,NG7,Outside London,Flat,2011,82,156847.6,120000
8163,NG7,Outside London,Flat,2010,135,116497.5,97500
8162,NG7,Outside London,Flat,2009,121,121573.9,95000
8161,NG7,Outside London,Flat,2008,146,132128.4,110000
8160,NG7,Outside London,Flat,2007,309,133150.6,115000
8159,NG7,Outside London,Flat,2006,440,150444.1,139000
8158,NG7,Outside London,Flat,2005,259,169239.2,162500
8157,NG7,Outside London,Flat,2004,307,145674.8,136500
8156,NG7,Outside London,Flat,2003,266,135789.9,118000
8155,NG7,Outside London,Flat,2002,306,125006.7,105000
8154,NG7,Outside London,Flat,2001,235,106212.9,84950
8153,NG7,Outside London,Flat,2000,176,81311.7,65000
8152,NG7,Outside London,Flat,1999,164,76556.3,60000
8151,NG7,Outside London,Flat,1998,165,63035.8,54500
8150,NG7,Outside London,Flat,1997,166,63906.4,48000
8149,NG7,Outside London,Flat,1996,122,53107.1,42500
8148,NG7,Outside London,Flat,1995,102,47011.3,45100
3507,TN39,Outside London,Flat,2023,88,225158.5,217500
3506,TN39,Outside London,Flat,2022,209,231229.5,223000
3505,TN39,Outside London,Flat,2021,198,200933.3,189950
3504,TN39,Outside London,Flat,2020,117,180818.1,173000
3503,TN39,Outside London,Flat,2019,172,190247.2,175000
3502,TN39,Outside London,Flat,2018,174,187121.7,170000
3501,TN39,Outside London,Flat,2017,172,175872.6,162500
3500,TN39,Outside London,Flat,2016,206,185184.7,166000
3499,TN39,Outside London,Flat,2015,194,162366.8,152000
3498,TN39,Outside London,Flat,2014,229,159665.1,150000
3497,TN39,Outside London,Flat,2013,154,160383.2,145000
3496,TN39,Outside London,Flat,2012,143,147833.2,145000
3495,TN39,Outside London,Flat,2011,130,149310.8,135000
3494,TN39,Outside London,Flat,2010,106,149219.6,140000
3493,TN39,Outside London,Flat,2009,138,166290.4,148000
3492,TN39,Outside London,Flat,2008,112,156086.2,145000
3491,TN39,Outside London,Flat,2007,254,152106.9,141500
3490,TN39,Outside London,Flat,2006,261,131368.8,125000
3489,TN39,Outside London,Flat,2005,185,128802.4,119500
3488,TN39,Outside London,Flat,2004,264,123952.1,115000
3487,TN39,Outside London,Flat,2003,200,116673.9,105000
3486,TN39,Outside London,Flat,2002,217,92759.8,84000
3485,TN39,Outside London,Flat,2001,233,67727.2,65000
3484,TN39,Outside London,Flat,2000,194,63895.6,57000
3483,TN39,Outside London,Flat,1999,234,54011.6,50000
3482,TN39,Outside London,Flat,1998,168,47009.5,45000
3481,TN39,Outside London,Flat,1997,191,44008.9,40000
3480,TN39,Outside London,Flat,1996,155,40259.9,37000
3479,TN39,Outside London,Flat,1995,123,41852.7,39950
6436,YO11,Outside London,Flat,2023,130,134033.9,119500
6435,YO11,Outside London,Flat,2022,278,131987.4,115000
6434,YO11,Outside London,Flat,2021,290,127808.1,113000
6433,YO11,Outside London,Flat,2020,202,125233.7,108000
6432,YO11,Outside London,Flat,2019,246,134392.2,120000
6431,YO11,Outside London,Flat,2018,226,107682.7,95000
6430,YO11,Outside London,Flat,2017,219,104715.8,94000
6429,YO11,Outside London,Flat,2016,230,102916.5,90000
6428,YO11,Outside London,Flat,2015,175,108277.6,94500
6427,YO11,Outside London,Flat,2014,167,92176.0,84500
6426,YO11,Outside London,Flat,2013,184,96902.7,86000
6425,YO11,Outside London,Flat,2012,117,100825.8,90000
6424,YO11,Outside London,Flat,2011,115,108154.3,95000
6423,YO11,Outside London,Flat,2010,114,109857.4,92500
6422,YO11,Outside London,Flat,2009,125,110288.4,98000
6421,YO11,Outside London,Flat,2008,203,117455.4,110000
6420,YO11,Outside London,Flat,2007,317,117460.5,110000
6419,YO11,Outside London,Flat,2006,315,108915.2,100000
6418,YO11,Outside London,Flat,2005,224,108353.3,99000
6417,YO11,Outside London,Flat,2004,266,104361.4,96000
6416,YO11,Outside London,Flat,2003,324,77366.5,72500
6415,YO11,Outside London,Flat,2002,360,61119.3,52500
6414,YO11,Outside London,Flat,2001,260,47949.5,43750
6413,YO11,Outside London,Flat,2000,219,42937.9,38100
6412,YO11,Outside London,Flat,1999,196,44039.0,40000
6411,YO11,Outside London,Flat,1998,169,44314.2,36250
6410,YO11,Outside London,Flat,1997,159,52937.5,42750
6409,YO11,Outside London,Flat,1996,137,45346.8,35000
6408,YO11,Outside London,Flat,1995,126,40672.0,36000
6494,CM20,Outside London,Flat,2023,140,249485.0,253000
6493,CM20,Outside London,Flat,2022,154,223229.2,216269
6492,CM20,Outside London,Flat,2021,167,208711.6,200000
6491,CM20,Outside London,Flat,2020,72,200552.1,195000
6490,CM20,Outside London,Flat,2019,155,215535.1,205000
6489,CM20,Outside London,Flat,2018,125,202226.7,199000
6488,CM20,Outside London,Flat,2017,115,204922.1,188000
6487,CM20,Outside London,Flat,2016,127,171461.7,168500
6486,CM20,Outside London,Flat,2015,135,161956.1,148500
6485,CM20,Outside London,Flat,2014,123,136014.2,128500
6484,CM20,Outside London,Flat,2013,72,122545.6,120200
6483,CM20,Outside London,Flat,2012,72,122862.1,122000
6482,CM20,Outside London,Flat,2011,42,131196.4,120000
6481,CM20,Outside London,Flat,2010,61,122534.2,124800
6480,CM20,Outside London,Flat,2009,107,124008.2,125000
6479,CM20,Outside London,Flat,2008,127,127864.5,135000
6478,CM20,Outside London,Flat,2007,178,149563.7,137000
6477,CM20,Outside London,Flat,2006,210,144464.8,134000
6476,CM20,Outside London,Flat,2005,160,133037.4,124000
6475,CM20,Outside London,Flat,2004,132,112926.4,109000
6474,CM20,Outside London,Flat,2003,140,101667.1,100000
6473,CM20,Outside London,Flat,2002,116,88891.9,85000
6472,CM20,Outside London,Flat,2001,159,80450.7,66500
6471,CM20,Outside London,Flat,2000,128,69800.7,59995
6470,CM20,Outside London,Flat,1999,274,56983.8,58000
6469,CM20,Outside London,Flat,1998,101,44064.5,43000
6468,CM20,Outside London,Flat,1997,73,40501.9,38000
6467,CM20,Outside London,Flat,1996,57,35180.4,36000
6466,CM20,Outside London,Flat,1995,58,38084.1,36500
9566,WR14,Outside London,Flat,2023,83,213522.3,180000
9565,WR14,Outside London,Flat,2022,141,207027.9,182500
9564,WR14,Outside London,Flat,2021,187,223936.8,205000
9563,WR14,Outside London,Flat,2020,109,194219.5,175000
9562,WR14,Outside London,Flat,2019,125,204205.1,180000
9561,WR14,Outside London,Flat,2018,135,203977.8,145000
9560,WR14,Outside London,Flat,2017,154,186320.1,148000
9559,WR14,Outside London,Flat,2016,128,159101.4,144000
9558,WR14,Outside London,Flat,2015,172,174666.7,154950
9557,WR14,Outside London,Flat,2014,158,170043.7,169200
9556,WR14,Outside London,Flat,2013,120,153668.6,130000
9555,WR14,Outside London,Flat,2012,107,145234.1,130000
9554,WR14,Outside London,Flat,2011,103,140700.5,120000
9553,WR14,Outside London,Flat,2010,99,144426.2,122000
9552,WR14,Outside London,Flat,2009,104,154936.6,132500
9551,WR14,Outside London,Flat,2008,93,161098.2,146500
9550,WR14,Outside London,Flat,2007,169,162357.5,148000
9549,WR14,Outside London,Flat,2006,141,144823.4,128250
9548,WR14,Outside London,Flat,2005,126,134320.6,120000
9547,WR14,Outside London,Flat,2004,140,131675.0,117000
9546,WR14,Outside London,Flat,2003,108,124804.9,103750
9545,WR14,Outside London,Flat,2002,118,98640.3,82500
9544,WR14,Outside London,Flat,2001,98,72638.8,60000
9543,WR14,Outside London,Flat,2000,126,64721.5,56000
9542,WR14,Outside London,Flat,1999,112,62081.3,50700
9541,WR14,Outside London,Flat,1998,98,53570.7,49950
9540,WR14,Outside London,Flat,1997,107,52167.6,45500
9539,WR14,Outside London,Flat,1996,64,43517.2,38000
9538,WR14,Outside London,Flat,1995,52,49478.8,48500
4348,NG3,Outside London,Flat,2023,73,147860.8,140000
4347,NG3,Outside London,Flat,2022,142,135339.1,135000
4346,NG3,Outside London,Flat,2021,138,139652.5,130000
4345,NG3,Outside London,Flat,2020,109,132692.2,129950
4344,NG3,Outside London,Flat,2019,140,114217.9,110000
4343,NG3,Outside London,Flat,2018,120,123582.0,110000
4342,NG3,Outside London,Flat,2017,170,113755.6,110000
4341,NG3,Outside London,Flat,2016,154,108159.9,107000
4340,NG3,Outside London,Flat,2015,129,101425.4,95000
4339,NG3,Outside London,Flat,2014,139,105921.0,96500
4338,NG3,Outside London,Flat,2013,107,95179.3,85000
4337,NG3,Outside London,Flat,2012,74,95966.4,93000
4336,NG3,Outside London,Flat,2011,52,98009.6,89950
4335,NG3,Outside London,Flat,2010,75,116683.6,110000
4334,NG3,Outside London,Flat,2009,73,121506.2,117500
4333,NG3,Outside London,Flat,2008,102,107961.8,105000
4332,NG3,Outside London,Flat,2007,173,125496.0,110000
4331,NG3,Outside London,Flat,2006,204,110650.9,110000
4330,NG3,Outside London,Flat,2005,174,117735.5,117000
4329,NG3,Outside London,Flat,2004,174,117833.9,108995
4328,NG3,Outside London,Flat,2003,243,112158.1,110995
4327,NG3,Outside London,Flat,2002,140,95336.4,80000
4326,NG3,Outside London,Flat,2001,133,72566.9,59000
4325,NG3,Outside London,Flat,2000,105,55348.5,46000
4324,NG3,Outside London,Flat,1999,85,51577.1,45850
4323,NG3,Outside London,Flat,1998,73,48409.8,38000
4322,NG3,Outside London,Flat,1997,68,46413.1,43000
4321,NG3,Outside London,Flat,1996,74,46828.2,39950
4320,NG3,Outside London,Flat,1995,64,38102.3,35000
897,TQ12,Outside London,Flat,2023,66,154496.2,140500
896,TQ12,Outside London,Flat,2022,111,156647.3,150000
895,TQ12,Outside London,Flat,2021,116,147215.1,135000
894,TQ12,Outside London,Flat,2020,89,140459.0,130000
893,TQ12,Outside London,Flat,2019,100,141276.0,137500
892,TQ12,Outside London,Flat,2018,83,122539.8,112500
891,TQ12,Outside London,Flat,2017,110,129722.9,122000
890,TQ12,Outside London,Flat,2016,108,141907.4,130000
889,TQ12,Outside London,Flat,2015,118,132788.1,124000
888,TQ12,Outside London,Flat,2014,108,137801.2,120000
887,TQ12,Outside London,Flat,2013,81,110583.2,100000
886,TQ12,Outside London,Flat,2012,98,116702.0,109950
885,TQ12,Outside London,Flat,2011,81,118276.7,120000
884,TQ12,Outside London,Flat,2010,108,115690.1,116500
883,TQ12,Outside London,Flat,2009,37,112213.4,105000
882,TQ12,Outside London,Flat,2008,71,125303.5,116950
881,TQ12,Outside London,Flat,2007,105,137009.4,125000
880,TQ12,Outside London,Flat,2006,117,122685.4,117000
879,TQ12,Outside London,Flat,2005,73,123140.3,110000
878,TQ12,Outside London,Flat,2004,124,110792.7,105000
877,TQ12,Outside London,Flat,2003,71,98393.7,88000
876,TQ12,Outside London,Flat,2002,93,72256.5,67000
875,TQ12,Outside London,Flat,2001,109,65622.9,57500
874,TQ12,Outside London,Flat,2000,104,56954.3,46500
873,TQ12,Outside London,Flat,1999,84,52124.3,44000
872,TQ12,Outside London,Flat,1998,78,38850.6,37500
871,TQ12,Outside London,Flat,1997,55,49090.9,35000
870,TQ12,Outside London,Flat,1996,42,40882.1,30000
869,TQ12,Outside London,Flat,1995,56,37692.4,32000
1100,M33,Outside London,Flat,2023,108,191738.4,192500
1099,M33,Outside London,Flat,2022,226,182246.5,183500
1098,M33,Outside London,Flat,2021,311,181437.1,175000
1097,M33,Outside London,Flat,2020,138,163764.0,160500
1096,M33,Outside London,Flat,2019,195,163107.6,167000
1095,M33,Outside London,Flat,2018,242,148476.5,152000
1094,M33,Outside London,Flat,2017,297,147090.7,142000
1093,M33,Outside London,Flat,2016,304,142399.4,140000
1092,M33,Outside London,Flat,2015,230,132284.0,127500
1091,M33,Outside London,Flat,2014,202,127054.0,123000
1090,M33,Outside London,Flat,2013,153,121067.3,115500
1089,M33,Outside London,Flat,2012,106,112708.0,110000
1088,M33,Outside London,Flat,2011,94,124041.3,119000
1087,M33,Outside London,Flat,2010,106,118619.6,117500
1086,M33,Outside London,Flat,2009,113,108386.5,101000
1085,M33,Outside London,Flat,2008,115,129227.8,125000
1084,M33,Outside London,Flat,2007,214,142196.0,135000
1083,M33,Outside London,Flat,2006,271,138871.1,132000
1082,M33,Outside London,Flat,2005,254,148212.7,139950
1081,M33,Outside London,Flat,2004,350,144136.8,145500
1080,M33,Outside London,Flat,2003,503,123634.7,124950
1079,M33,Outside London,Flat,2002,372,108138.0,109090
1078,M33,Outside London,Flat,2001,178,84908.5,75950
1077,M33,Outside London,Flat,2000,200,67233.1,60000
1076,M33,Outside London,Flat,1999,161,53818.0,51250
1075,M33,Outside London,Flat,1998,126,46843.6,44000
1074,M33,Outside London,Flat,1997,165,45820.9,42500
1073,M33,Outside London,Flat,1996,112,44155.8,40000
1072,M33,Outside London,Flat,1995,101,45972.3,43000
2231,NE8,Outside London,Flat,2023,228,110821.3,102000
2230,NE8,Outside London,Flat,2022,401,115823.4,95000
2229,NE8,Outside London,Flat,2021,283,99200.0,89250
2228,NE8,Outside London,Flat,2020,201,96554.7,84950
2227,NE8,Outside London,Flat,2019,231,95551.9,86000
2226,NE8,Outside London,Flat,2018,387,90911.2,80000
2225,NE8,Outside London,Flat,2017,290,95453.7,85000
2224,NE8,Outside London,Flat,2016,338,103231.5,95000
2223,NE8,Outside London,Flat,2015,276,90992.4,83000
2222,NE8,Outside London,Flat,2014,286,94552.0,88000
2221,NE8,Outside London,Flat,2013,191,91542.4,89000
2220,NE8,Outside London,Flat,2012,198,94504.6,95000
2219,NE8,Outside London,Flat,2011,162,84351.5,77000
2218,NE8,Outside London,Flat,2010,144,92638.8,83500
2217,NE8,Outside London,Flat,2009,158,96672.8,85000
2216,NE8,Outside London,Flat,2008,313,98942.8,89000
2215,NE8,Outside London,Flat,2007,827,105292.2,94000
2214,NE8,Outside London,Flat,2006,720,98531.9,84000
2213,NE8,Outside London,Flat,2005,909,95130.5,78000
2212,NE8,Outside London,Flat,2004,856,89453.2,68000
2211,NE8,Outside London,Flat,2003,756,79559.8,47250
2210,NE8,Outside London,Flat,2002,416,36921.1,26000
2209,NE8,Outside London,Flat,2001,235,21437.3,19500
2208,NE8,Outside London,Flat,2000,255,22306.6,19500
2207,NE8,Outside London,Flat,1999,222,21033.2,18000
2206,NE8,Outside London,Flat,1998,244,20286.4,19950
2205,NE8,Outside London,Flat,1997,205,21993.3,20000
2204,NE8,Outside London,Flat,1996,216,20812.4,20000
2203,NE8,Outside London,Flat,1995,185,21715.5,22000
11130,SK4,Outside London,Flat,2023,89,182184.6,177500
11129,SK4,Outside London,Flat,2022,119,219580.7,186000
11128,SK4,Outside London,Flat,2021,142,169439.4,162000
11127,SK4,Outside London,Flat,2020,79,161029.7,155000
11126,SK4,Outside London,Flat,2019,183,129596.6,117177
11125,SK4,Outside London,Flat,2018,107,162430.0,150500
11124,SK4,Outside London,Flat,2017,145,143150.9,136000
11123,SK4,Outside London,Flat,2016,136,137765.1,128000
11122,SK4,Outside London,Flat,2015,106,132927.1,121000
11121,SK4,Outside London,Flat,2014,148,138811.9,132000
11120,SK4,Outside London,Flat,2013,78,126385.5,115000
11119,SK4,Outside London,Flat,2012,76,142948.2,120000
11118,SK4,Outside London,Flat,2011,67,121936.8,110000
11117,SK4,Outside London,Flat,2010,62,122366.1,112000
11116,SK4,Outside London,Flat,2009,50,122959.0,105000
11115,SK4,Outside London,Flat,2008,74,146732.4,125000
11114,SK4,Outside London,Flat,2007,157,136120.4,123000
11113,SK4,Outside London,Flat,2006,150,150173.9,135000
11112,SK4,Outside London,Flat,2005,141,135408.2,124950
11111,SK4,Outside London,Flat,2004,151,118703.0,109950
11110,SK4,Outside London,Flat,2003,162,98297.7,91000
11109,SK4,Outside London,Flat,2002,137,78086.1,75000
11108,SK4,Outside London,Flat,2001,137,71248.9,62000
11107,SK4,Outside London,Flat,2000,156,62240.5,54950
11106,SK4,Outside London,Flat,1999,160,51959.2,45950
11105,SK4,Outside London,Flat,1998,132,44486.3,43000
11104,SK4,Outside London,Flat,1997,126,43997.9,39500
11103,SK4,Outside London,Flat,1996,83,40649.3,38000
11102,SK4,Outside London,Flat,1995,76,44571.7,40000
2028,TN38,Outside London,Flat,2023,115,216338.3,190000
2027,TN38,Outside London,Flat,2022,217,221625.3,197000
2026,TN38,Outside London,Flat,2021,281,200300.0,180000
2025,TN38,Outside London,Flat,2020,165,173432.9,160000
2024,TN38,Outside London,Flat,2019,190,170425.3,148140
2023,TN38,Outside London,Flat,2018,237,165433.0,150000
2022,TN38,Outside London,Flat,2017,234,146493.9,136000
2021,TN38,Outside London,Flat,2016,276,151396.7,139000
2020,TN38,Outside London,Flat,2015,272,132713.5,123000
2019,TN38,Outside London,Flat,2014,219,116036.1,110000
2018,TN38,Outside London,Flat,2013,151,109441.9,107500
2017,TN38,Outside London,Flat,2012,106,110028.5,109500
2016,TN38,Outside London,Flat,2011,120,108475.7,100000
2015,TN38,Outside London,Flat,2010,128,112253.9,112000
2014,TN38,Outside London,Flat,2009,129,102503.9,100000
2013,TN38,Outside London,Flat,2008,201,124261.1,117500
2012,TN38,Outside London,Flat,2007,425,119155.5,115000
2011,TN38,Outside London,Flat,2006,342,110261.4,106000
2010,TN38,Outside London,Flat,2005,273,100246.1,95000
2009,TN38,Outside London,Flat,2004,330,93535.5,87000
2008,TN38,Outside London,Flat,2003,379,74407.3,71500
2007,TN38,Outside London,Flat,2002,425,66925.0,60000
2006,TN38,Outside London,Flat,2001,313,45455.9,42000
2005,TN38,Outside London,Flat,2000,272,37781.9,35000
2004,TN38,Outside London,Flat,1999,266,32147.4,30500
2003,TN38,Outside London,Flat,1998,216,28088.7,26000
2002,TN38,Outside London,Flat,1997,211,25252.9,23950
2001,TN38,Outside London,Flat,1996,160,25861.1,25000
2000,TN38,Outside London,Flat,1995,165,25626.8,23000
10695,BS7,Outside London,Flat,2023,78,302140.6,275000
10694,BS7,Outside London,Flat,2022,149,275808.2,265000
10693,BS7,Outside London,Flat,2021,207,254983.1,245000
10692,BS7,Outside London,Flat,2020,125,241210.4,235000
10691,BS7,Outside London,Flat,2019,175,246420.1,235000
10690,BS7,Outside London,Flat,2018,196,235436.2,220000
10689,BS7,Outside London,Flat,2017,184,215520.1,203950
10688,BS7,Outside London,Flat,2016,191,208726.7,200000
10687,BS7,Outside London,Flat,2015,193,187285.1,180000
10686,BS7,Outside London,Flat,2014,326,204040.7,200000
10685,BS7,Outside London,Flat,2013,191,164701.5,153995
10684,BS7,Outside London,Flat,2012,138,160300.4,160000
10683,BS7,Outside London,Flat,2011,132,153502.5,149995
10682,BS7,Outside London,Flat,2010,126,156881.6,150000
10681,BS7,Outside London,Flat,2009,180,140384.1,134995
10680,BS7,Outside London,Flat,2008,174,156648.9,155000
10679,BS7,Outside London,Flat,2007,296,160883.3,165000
10678,BS7,Outside London,Flat,2006,264,153524.5,149995
10677,BS7,Outside London,Flat,2005,212,144890.3,145000
10676,BS7,Outside London,Flat,2004,180,141077.3,140000
10675,BS7,Outside London,Flat,2003,98,135633.7,127250
10674,BS7,Outside London,Flat,2002,116,121342.7,120000
10673,BS7,Outside London,Flat,2001,103,93301.4,85000
10672,BS7,Outside London,Flat,2000,62,75165.0,78000
10671,BS7,Outside London,Flat,1999,66,72173.1,64000
10670,BS7,Outside London,Flat,1998,67,56882.2,56500
10669,BS7,Outside London,Flat,1997,54,51529.0,49000
10668,BS7,Outside London,Flat,1996,40,42271.2,42000
10667,BS7,Outside London,Flat,1995,20,40832.5,41400
11246,B5,Outside London,Flat,2023,75,231665.9,219000
11245,B5,Outside London,Flat,2022,531,250262.1,234740
11244,B5,Outside London,Flat,2021,153,197178.5,192500
11243,B5,Outside London,Flat,2020,102,187068.2,187500
